,Year,Team,index,Player,Position,Base_Salary,Signing_Bonus,Roster_Bonus,Option_Bonus,Workout_Bonus,Restruct_Bonus,Misc,Dead_Cap,Cap_Hit,Cap_Pct
15041,2014,new-orleans-saints,86,BaileyChamp Bailey,CB,-,"$250,000",-,-,-,-,-,-,250000.0,0.19
15042,2014,new-orleans-saints,87,ForttKhairi Fortt,OLB,"$123,529","$103,140",-,-,-,-,-,-,226669.0,0.17
15043,2014,new-orleans-saints,88,CrabtreeTom Crabtree,TE,"$167,646",-,-,-,-,-,-,-,167646.0,0.13
15044,2014,new-orleans-saints,89,WilsonMartez Wilson,OLB,-,"$164,081",-,-,-,-,-,-,164081.0,0.12
15045,2014,new-orleans-saints,90,BakerEdwin Baker,RB,"$147,971",-,-,-,-,-,-,-,147971.0,0.11
15046,2014,new-orleans-saints,91,OlsenEric Olsen,C,"$113,824",-,-,-,-,-,-,-,113824.0,0.09
15047,2014,new-orleans-saints,92,DavisTodd Davis,ILB,"$111,918",-,-,-,-,-,-,-,111918.0,0.08
15048,2014,new-orleans-saints,93,JonesSeantavius Jones,WR,"$88,200",$700,-,-,-,-,-,-,88900.0,0.07
15049,2014,new-orleans-saints,94,ColemanBrandon Coleman,WR,"$86,900","$1,666",-,-,-,-,-,-,88566.0,0.07
15050,2014,new-orleans-saints,95,JohnsonRufus Johnson,OLB,"$78,981",-,-,-,-,-,-,-,78981.0,0.06
15051,2014,new-orleans-saints,96,VirgilLawrence Virgil,DE,"$75,600","$1,666",-,-,-,-,-,-,77266.0,0.06
15052,2014,new-orleans-saints,97,FrederickTerrence Frederick,CB,"$69,300",-,-,-,-,-,-,-,69300.0,0.05
15053,2014,new-orleans-saints,98,MeachemRobert Meachem,WR,-,-,"$65,000",-,-,-,-,-,65000.0,0.05
15054,2014,new-orleans-saints,99,TillerAndrew Tiller,G,"$56,000",-,-,-,-,-,-,-,56000.0,0.04
15055,2014,new-orleans-saints,100,LoveDeMarcus Love,LT,"$50,400",-,-,-,-,-,-,-,50400.0,0.04
15056,2014,new-orleans-saints,101,FranklinJerry Franklin,OLB,"$31,500",-,-,-,-,-,-,-,31500.0,0.02
15057,2014,new-orleans-saints,102,ZordichMichael Zordich,FB,"$31,500",-,-,-,-,-,-,-,31500.0,0.02
15058,2014,new-orleans-saints,103,McClainAntoine McClain,G,"$25,200",-,-,-,-,-,-,-,25200.0,0.02
15059,2014,new-orleans-saints,104,ParsonsAlex Parsons,C,"$25,200",-,-,-,-,-,-,-,25200.0,0.02
15060,2014,new-orleans-saints,105,RooksTavon Rooks,LT,-,"$24,358",-,-,-,-,-,-,24358.0,0.02
15061,2014,new-orleans-saints,106,JonesMarcel Jones,RT,"$24,300",-,-,-,-,-,-,-,24300.0,0.02
15062,2014,new-orleans-saints,107,NsekheTy Nsekhe,LT,"$18,706","$3,750",-,-,-,-,-,-,22456.0,0.02
15063,2014,new-orleans-saints,108,JacobsNic Jacobs,TE,"$18,900","$1,666",-,-,-,-,-,-,20566.0,0.02
15064,2014,new-orleans-saints,109,WarrenPierre Warren,FS,"$18,900","$1,333",-,-,-,-,-,-,20233.0,0.02
15065,2014,new-orleans-saints,110,PooleTauren Poole,RB,"$18,900",-,-,-,-,-,-,-,18900.0,0.01
15066,2014,new-orleans-saints,111,SmithGarrison Smith,DE,"$18,900",-,-,-,-,-,-,-,18900.0,0.01
15067,2014,new-orleans-saints,112,WadeTrevin Wade,CB,"$12,600",-,-,-,-,-,-,-,12600.0,0.01
15068,2014,new-orleans-saints,113,ArmstrongMatt Armstrong,C,"$10,000","$2,500",-,-,-,-,-,-,12500.0,0.01
15069,2014,new-orleans-saints,114,GrahamShayne Graham,K,-,"$10,000",-,-,-,-,-,-,10000.0,0.01
15070,2014,new-orleans-saints,115,Uzo-DiribeChidera Uzo-Diribe,DE,"$5,000","$1,666",-,-,-,-,-,-,6666.0,0.01
15071,2014,new-orleans-saints,116,DawsonKeyunta Dawson,DE,-,"$5,000",-,-,-,-,-,-,5000.0,0.00
15072,2014,new-orleans-saints,117,ReynoldsMicajah Reynolds,DT,-,"$5,000",-,-,-,-,-,-,5000.0,0.00
15073,2014,new-orleans-saints,118,GriffinRyan Griffin,QB,"$3,334",-,-,-,-,-,-,-,3334.0,0.00
15074,2014,new-orleans-saints,119,MartinEric Martin,ILB,"$3,334",-,-,-,-,-,-,-,3334.0,0.00
15075,2014,new-orleans-saints,120,MealerElliot Mealer,G,"$3,334",-,-,-,-,-,-,-,3334.0,0.00
15076,2014,new-orleans-saints,121,MiltonKeavon Milton,T,"$3,334",-,-,-,-,-,-,-,3334.0,0.00
15077,2014,new-orleans-saints,122,ShipmanRayford Shipman,ILB,"$3,334",-,-,-,-,-,-,-,3334.0,0.00
15078,2014,new-orleans-saints,123,ThomasMichael Thomas,FS,"$3,334",-,-,-,-,-,-,-,3334.0,0.00
15079,2014,new-orleans-saints,124,BrooksDerrius Brooks,CB,-,"$3,000",-,-,-,-,-,-,3000.0,0.00
15080,2014,new-orleans-saints,125,McCrayBrandon McCray,DT,-,"$3,000",-,-,-,-,-,-,3000.0,0.00
15081,2014,new-orleans-saints,126,AaituiIsaako Aaitui,DT,"$2,500",-,-,-,-,-,-,-,2500.0,0.00
15082,2014,new-orleans-saints,127,UkoGeorge Uko,DT,-,"$1,667",-,-,-,-,-,-,1667.0,0.00
15083,2014,new-orleans-saints,128,FlandersTim Flanders,RB,-,"$1,666",-,-,-,-,-,-,1666.0,0.00
15084,2014,new-orleans-saints,129,KilgoreLogan Kilgore,QB,-,"$1,666",-,-,-,-,-,-,1666.0,0.00
15085,2014,new-orleans-saints,130,ReddickKevin Reddick,ILB,-,"$1,666",-,-,-,-,-,-,1666.0,0.00
15086,2014,new-orleans-saints,131,SweetingRod Sweeting,CB,-,"$1,666",-,-,-,-,-,-,1666.0,0.00
15087,2014,new-orleans-saints,132,HammJe'Ron Hamm,WR,-,"$1,333",-,-,-,-,-,-,1333.0,0.00
15088,2014,new-orleans-saints,133,GivensChris Givens,WR,$834,-,-,-,-,-,-,-,834.0,0.00
15089,2014,new-orleans-saints,134,LeonardBrent Leonard,WR,$667,-,-,-,-,-,-,-,667.0,0.00
15090,2014,new-orleans-saints,135,MaltosJose Maltos,K,$667,-,-,-,-,-,-,-,667.0,0.00
15091,2014,new-orleans-saints,136,HadleySpencer Hadley,OLB,-,$500,-,-,-,-,-,-,500.0,0.00
15092,2015,new-orleans-saints,0,"Brees
Drew Brees ",QB,"$13,550,000","$7,400,000",-,-,"$250,000","$2,600,000",-,"($33,800,000)",23800000.0,16.65
15093,2015,new-orleans-saints,1,"Evans
Jahri Evans ",G,"$1,003,000","$3,800,000","$597,000",-,"$100,000","$1,500,000",-,"($14,003,000)",7000000.0,4.90
15094,2015,new-orleans-saints,2,"Colston
Marques Colston ",WR,"$1,445,000","$2,000,000","$2,305,000",-,"$50,000","$700,000",-,"($7,755,000)",6500000.0,4.55
15095,2015,new-orleans-saints,3,"Byrd
Jairus Byrd ",FS,"$2,000,000","$2,200,000",-,-,"$100,000","$1,200,000",-,"($16,900,000)",5500000.0,3.85
15096,2015,new-orleans-saints,4,"Jordan
Cameron Jordan ",DE,"$969,000","$3,200,000",-,-,-,-,-,"($22,969,000)",4169000.0,2.92
15097,2015,new-orleans-saints,5,"Hawthorne
David Hawthorne ",ILB,"$1,190,000","$760,000","$560,000","$750,000",-,"$750,000",-,"($5,080,000)",4010000.0,2.81
15098,2015,new-orleans-saints,6,"Morstead
Thomas Morstead ",P,"$2,350,000","$700,000",-,-,"$100,000","$250,000",-,"($2,250,000)",3400000.0,2.38
15099,2015,new-orleans-saints,7,"Strief
Zach Strief ",RT,"$2,000,000","$1,100,000",-,-,"$100,000",-,-,"($6,500,000)",3200000.0,2.24
15100,2015,new-orleans-saints,8,"Unger
Max Unger ",C,"$1,500,000",-,-,-,-,"$1,500,000",-,"($3,000,000)",3000000.0,2.10
15101,2015,new-orleans-saints,9,"Vaccaro
Kenny Vaccaro ",SS,"$1,261,792","$1,308,584",-,-,-,-,-,"($5,569,148)",2570376.0,1.80
15102,2015,new-orleans-saints,10,"Browner
Brandon Browner ",CB,"$1,100,000","$1,300,000",-,-,-,-,-,"($7,750,000)",2400000.0,1.68
15103,2015,new-orleans-saints,11,"Peat
Andrus Peat ",G,"$435,000","$1,636,544",-,-,-,-,-,"($11,393,496)",2071544.0,1.45
15104,2015,new-orleans-saints,12,"Bush
Rafael Bush ",FS,"$1,950,000",-,-,-,-,-,-,-,1950000.0,1.36
15105,2015,new-orleans-saints,13,"Cooks
Brandin Cooks ",WR,"$801,066","$1,104,264",-,-,-,-,-,"($6,077,589)",1905330.0,1.33
15106,2015,new-orleans-saints,14,"Watson
Benjamin Watson ",TE,"$1,200,000","$400,000","$250,000",-,"$50,000",-,-,"($450,000)",1900000.0,1.33
15107,2015,new-orleans-saints,15,"Ellerbe
Dannell Ellerbe ",OLB,"$1,100,000",-,-,"$700,000","$100,000",-,-,"($3,300,000)",1900000.0,1.33
15108,2015,new-orleans-saints,16,"Williams
Kevin Williams ",DT,"$1,000,000","$500,000",-,-,-,-,-,"($500,000)",1500000.0,1.05
15109,2015,new-orleans-saints,17,"Anthony
Stephone Anthony ",OLB,"$435,000","$970,766",-,-,-,-,-,"($6,242,392)",1405766.0,0.98
15110,2015,new-orleans-saints,18,"Humber
Ramon Humber ",OLB,"$850,000","$167,000",-,-,-,-,-,"($334,000)",1017000.0,0.71
15111,2015,new-orleans-saints,19,"Kikaha
Hau'oli Kikaha ",OLB,"$435,000","$522,511",-,-,-,-,-,"($2,764,422)",957511.0,0.67
15112,2015,new-orleans-saints,20,"Hoomanawanui
Michael Hoomanawanui ",TE,"$658,824",-,"$81,250",-,-,-,"$200,000","($480,000)",940074.0,0.66
15113,2015,new-orleans-saints,21,"Drescher
Justin Drescher ",LS,"$745,000","$110,000",-,-,"$20,000",-,-,"($220,000)",875000.0,0.61
15114,2015,new-orleans-saints,22,"Armstead
Terron Armstead ",LT,"$615,000","$154,359",-,-,-,-,-,"($308,718)",769359.0,0.54
15115,2015,new-orleans-saints,23,"Jenkins
John Jenkins ",DE,"$605,000","$141,890",-,-,-,-,-,"($283,780)",746890.0,0.52
15116,2015,new-orleans-saints,24,"Spencer
Anthony Spencer ",OLB,"$870,000","$80,000",-,-,-,-,-,"($230,000)",665000.0,0.47
15117,2015,new-orleans-saints,25,"Sanford
Jamarca Sanford ",SS,"$745,000","$80,000",-,-,-,-,-,"($80,000)",665000.0,0.47
15118,2015,new-orleans-saints,26,"Wilson
Kyle Wilson ",CB,"$745,000","$80,000",-,-,-,-,-,"($80,000)",665000.0,0.47
15119,2015,new-orleans-saints,27,"Grayson
Garrett Grayson ",QB,"$435,000","$183,291",-,-,-,-,-,"($733,167)",618291.0,0.43
15120,2015,new-orleans-saints,28,"Hill
Josh Hill ",TE,"$585,000","$1,668",-,-,-,-,-,"($1,668)",586668.0,0.41
15121,2015,new-orleans-saints,29,"Lelito
Tim Lelito ",G,"$585,000","$1,668",-,-,-,-,-,"($1,668)",586668.0,0.41
15122,2015,new-orleans-saints,30,"Kelemete
Senio Kelemete ",G,"$585,000",-,-,-,-,-,-,-,585000.0,0.41
15123,2015,new-orleans-saints,31,"Mauti
Michael Mauti ",OLB,"$585,000",-,-,-,-,-,-,-,585000.0,0.41
15124,2015,new-orleans-saints,32,"McGlynn
Mike McGlynn ",G,"$818,823",-,-,-,-,-,-,-,550588.0,0.39
15125,2015,new-orleans-saints,33,"Edebali
Kasim Edebali ",OLB,"$510,000","$2,000",-,-,-,-,-,"($4,000)",512000.0,0.36
15126,2015,new-orleans-saints,34,"Dixon
Brian Dixon ",CB,"$510,000","$1,666",-,-,-,-,-,"($3,334)",511666.0,0.36
15127,2015,new-orleans-saints,35,"Williams
P.J. Williams ",CB,"$318,000","$176,654",-,-,-,-,-,"($706,619)",494654.0,0.35
15128,2015,new-orleans-saints,36,"Davison
Tyeler Davison ",DT,"$435,000","$54,306",-,-,-,-,-,"($217,225)",489306.0,0.34
15129,2015,new-orleans-saints,37,"Hills
Tony Hills ",LT,"$569,705",-,-,-,-,-,-,-,447352.0,0.31
15130,2015,new-orleans-saints,38,"Breaux
Delvin Breaux ",CB,"$435,000","$4,000",-,-,-,-,-,"($150,000)",439000.0,0.31
15131,2015,new-orleans-saints,39,"Eulls
Kaleb Eulls ",DT,"$435,000","$3,333",-,-,-,-,-,"($10,000)",438333.0,0.31
15132,2015,new-orleans-saints,40,"Barnes
Tavaris Barnes ",DE,"$435,000","$2,500",-,-,-,-,-,"($7,500)",437500.0,0.31
15133,2015,new-orleans-saints,41,"Richardson
Bobby Richardson ",DE,"$435,000","$1,666",-,-,-,-,-,"($5,000)",436666.0,0.31
15134,2015,new-orleans-saints,42,"Coleman
Brandon Coleman ",WR,"$435,000",-,-,-,-,-,-,-,435000.0,0.30
15135,2015,new-orleans-saints,43,"Gwacham
Obum Gwacham ",DE,"$435,000",-,-,-,-,-,-,-,435000.0,0.30
15136,2015,new-orleans-saints,44,"Snead
Willie Snead ",WR,"$435,000",-,-,-,-,-,-,-,435000.0,0.30
15137,2015,new-orleans-saints,45,"Forbath
Kai Forbath ",K,"$427,058",-,-,-,-,-,-,-,427058.0,0.30
15138,2015,new-orleans-saints,46,"Sunseri
Vinnie Sunseri ",SS,"$333,000","$44,125",-,-,-,-,-,"($132,375)",377125.0,0.26
15139,2015,new-orleans-saints,47,"Tull
Davis Tull ",DE,"$318,000","$55,433",-,-,-,-,-,"($221,733)",373433.0,0.26
15140,2015,new-orleans-saints,48,"Hightower
Tim Hightower ",RB,"$394,411",-,-,-,-,-,-,-,309705.0,0.22
15141,2015,new-orleans-saints,49,"Anderson
James Anderson ",OLB,"$409,411",-,-,-,-,-,-,-,275294.0,0.19
15142,2015,new-orleans-saints,50,"Flynn
Matt Flynn ",QB,"$409,411",-,-,-,-,-,-,-,275294.0,0.19
15143,2015,new-orleans-saints,51,"Owens
Christopher Owens ",CB,"$307,058",-,-,-,-,-,-,-,206470.0,0.14
15144,2015,new-orleans-saints,52,"Johnson
Austin Johnson ",FB,"$120,000",-,-,-,-,-,-,-,120000.0,0.08
15145,2015,new-orleans-saints,53,"Cadet
Travaris Cadet ",RB,"$77,647",-,-,-,-,-,-,-,77647.0,0.05
15146,2015,new-orleans-saints,54,"Seymour
Ryan Seymour ",G,"$68,823",-,-,-,-,-,-,-,68823.0,0.05
15147,2015,new-orleans-saints,55,"Jones
Seantavius Jones ",WR,"$60,000",-,-,-,-,-,-,-,60000.0,0.04
15148,2015,new-orleans-saints,56,"Allen
Rashaun Allen ",TE,"$25,588",-,-,-,-,-,-,-,25588.0,0.02
15149,2015,new-orleans-saints,57,"Opurum
Toben Opurum ",DE,"$25,588",-,-,-,-,-,-,-,25588.0,0.02
15150,2015,new-orleans-saints,59,LewisKeenan Lewis ,CB,"$850,000","$1,200,000",-,-,"$50,000","$2,400,000",-,"($10,850,000)",4500000.0,3.15
15151,2015,new-orleans-saints,60,IngramMark Ingram ,RB,"$1,000,000","$900,000",-,-,"$100,000",-,-,"($6,200,000)",2000000.0,1.40
15152,2015,new-orleans-saints,61,SpillerC.J. Spiller ,RB,"$750,000","$1,250,000",-,-,-,-,-,"($5,750,000)",2000000.0,1.40
15153,2015,new-orleans-saints,62,McCownLuke McCown ,QB,"$970,000","$80,000",-,-,-,-,-,"($350,000)",665000.0,0.47
15154,2015,new-orleans-saints,63,SwannDamian Swann ,CB,"$414,352","$46,807",-,-,-,-,-,"($187,231)",461159.0,0.32
15155,2015,new-orleans-saints,64,RobinsonKhiry Robinson ,RB,"$459,529",$334,-,-,-,-,-,($334),459863.0,0.32
15156,2015,new-orleans-saints,65,MurphyMarcus Murphy ,RB,"$414,352","$17,322",-,-,-,-,-,"($69,289)",431674.0,0.30
15157,2015,new-orleans-saints,66,VirgilLawrence Virgil ,DE,"$333,000",-,-,-,-,-,-,-,333000.0,0.23
15158,2015,new-orleans-saints,67,TabbJack Tabb ,TE,"$318,000","$1,000",-,-,-,-,-,"($3,000)",319000.0,0.22
15159,2015,new-orleans-saints,68,BrownAustin Brown ,DT,"$318,000",-,-,-,-,-,-,-,318000.0,0.22
15160,2015,new-orleans-saints,69,HunterKendall Hunter ,RB,"$116,470",-,-,-,-,-,-,-,116470.0,0.08
15161,2015,new-orleans-saints,71,GrahamJimmy Graham,TE,-,"$9,000,000",-,-,-,-,-,-,9000000.0,6.30
15162,2015,new-orleans-saints,72,GrubbsBen Grubbs,G,-,"$4,000,000",-,"$2,000,000",-,-,-,-,6000000.0,4.20
15163,2015,new-orleans-saints,73,GaletteJunior Galette,OLB,"$1,250,000","$1,600,000",-,-,"$100,000","$2,500,000",-,-,5450000.0,3.81
15164,2015,new-orleans-saints,74,LoftonCurtis Lofton,ILB,-,"$2,000,000",-,"$3,000,000",-,-,-,-,5000000.0,3.50
15165,2015,new-orleans-saints,75,BunkleyBrodrick Bunkley,DT,-,"$900,000","$250,000",-,"$50,000","$712,500",-,-,1912500.0,1.34
15166,2015,new-orleans-saints,76,ThomasPierre Thomas,RB,-,"$830,000",-,-,-,-,-,-,830000.0,0.58
15167,2015,new-orleans-saints,77,Jean-BaptisteStanley Jean-Baptiste,CB,"$426,150","$241,224",-,-,-,-,-,-,667374.0,0.47
15168,2015,new-orleans-saints,78,HicksAkiem Hicks,DE,"$269,911","$135,725",-,-,"$12,500",-,-,-,418136.0,0.29
15169,2015,new-orleans-saints,79,HaralsonParys Haralson,DE,"$270,000","$80,000",-,-,-,-,-,-,350000.0,0.24
15170,2015,new-orleans-saints,80,GrahamT.J. Graham,WR,"$349,411",-,-,-,-,-,-,-,349411.0,0.24
15171,2015,new-orleans-saints,81,ForttKhairi Fortt,OLB,-,"$309,420",-,-,-,-,-,-,309420.0,0.22
15172,2015,new-orleans-saints,82,LorigErik Lorig,FB,-,"$250,000",-,-,"$50,000",-,-,-,300000.0,0.21
15173,2015,new-orleans-saints,83,JohnsonAustin Johnson,FB,"$273,000",-,-,-,-,-,-,-,273000.0,0.19
15174,2015,new-orleans-saints,84,BaileyChamp Bailey,CB,-,"$250,000",-,-,-,-,-,-,250000.0,0.17
15175,2015,new-orleans-saints,85,JonesDon Jones,FS,"$172,058",-,-,-,-,-,-,-,172058.0,0.12
15176,2015,new-orleans-saints,86,HockerZach Hocker,K,"$153,529",-,-,-,-,-,-,-,153529.0,0.11
15177,2015,new-orleans-saints,87,MorganJoseph Morgan,WR,"$137,646","$15,000",-,-,-,-,-,-,152646.0,0.11
15178,2015,new-orleans-saints,88,OpurumToben Opurum,DE,"$143,576",-,-,-,-,-,-,-,143576.0,0.10
15179,2015,new-orleans-saints,89,ToonNick Toon,WR,"$38,823","$101,903",-,-,-,-,-,-,140726.0,0.10
15180,2015,new-orleans-saints,90,DunbarJoLonn Dunbar,OLB,"$204,705",-,-,-,-,-,-,-,137647.0,0.10
15181,2015,new-orleans-saints,91,JonesSeantavius Jones,WR,"$115,800","$1,400",-,-,-,-,-,-,117200.0,0.08
15182,2015,new-orleans-saints,92,LemonCyril Lemon,G,"$112,200","$2,000",-,-,-,-,-,-,114200.0,0.08
15183,2015,new-orleans-saints,93,MabryAshaad Mabry,DT,"$112,200","$1,800",-,-,-,-,-,-,114000.0,0.08
15184,2015,new-orleans-saints,94,ManhertzChris Manhertz,TE,"$112,200",-,-,-,-,-,-,-,112200.0,0.08
15185,2015,new-orleans-saints,95,DarbyAlden Darby,FS,"$105,600",-,-,-,-,-,-,-,105600.0,0.07
15186,2015,new-orleans-saints,96,PhillipsKenny Phillips,FS,"$131,470",-,-,-,-,-,-,-,103235.0,0.07
15187,2015,new-orleans-saints,97,HuntPhillip Hunt,DE,"$103,235",-,-,-,-,-,-,-,103235.0,0.07
15188,2015,new-orleans-saints,98,PowellRonald Powell,OLB,"$58,764","$42,215",-,-,-,-,-,-,100979.0,0.07
15189,2015,new-orleans-saints,99,StillsKenny Stills,WR,-,"$97,226",-,-,-,-,-,-,97226.0,0.07
15190,2015,new-orleans-saints,100,BellReggie Bell,WR,"$85,800",-,-,-,-,-,-,-,85800.0,0.06
15191,2015,new-orleans-saints,101,SeamsterSammy Seamster,CB,"$82,800",-,-,-,-,-,-,-,82800.0,0.06
15192,2015,new-orleans-saints,102,BrockKevin Brock,TE,"$81,882",-,-,-,-,-,-,-,81882.0,0.06
15193,2015,new-orleans-saints,103,DavisAkeem Davis,SS,"$73,200",-,-,-,-,-,-,-,73200.0,0.05
15194,2015,new-orleans-saints,104,RooksTavon Rooks,LT,-,"$73,074",-,-,-,-,-,-,73074.0,0.05
15195,2015,new-orleans-saints,105,FieldsBrandon Fields,P,"$102,352",-,-,-,-,-,-,-,68823.0,0.05
15196,2015,new-orleans-saints,106,McGlynnMike McGlynn,G,"$34,411","$30,000",-,-,-,-,-,-,64411.0,0.05
15197,2015,new-orleans-saints,107,BrewsterMike Brewster,C,"$61,411",-,-,-,-,-,-,-,61411.0,0.04
15198,2015,new-orleans-saints,108,HarrisBryce Harris,RT,-,"$60,000",-,-,-,-,-,-,60000.0,0.04
15199,2015,new-orleans-saints,109,SeymourRyan Seymour,G,"$59,400",-,-,-,-,-,-,-,59400.0,0.04
15200,2015,new-orleans-saints,110,WitzmannBryan Witzmann,G,"$59,400",-,-,-,-,-,-,-,59400.0,0.04
15201,2015,new-orleans-saints,111,AllenRashaun Allen,TE,"$46,200",-,-,-,-,-,-,-,46200.0,0.03
15202,2015,new-orleans-saints,112,WhiteCorey White,CB,-,"$44,125",-,-,-,-,-,-,44125.0,0.03
15203,2015,new-orleans-saints,113,HamlettConnor Hamlett,TE,"$39,600",-,-,-,-,-,-,-,39600.0,0.03
15204,2015,new-orleans-saints,114,CarterTony Carter,CB,"$38,823",-,-,-,-,-,-,-,38823.0,0.03
15205,2015,new-orleans-saints,115,MohamedMike Mohamed,ILB,"$38,823",-,-,-,-,-,-,-,38823.0,0.03
15206,2015,new-orleans-saints,116,HightowerTim Hightower,RB,"$43,823",-,-,-,-,-,-,-,34411.0,0.02
15207,2015,new-orleans-saints,117,HillBronson Hill,RB,"$26,400",-,-,-,-,-,-,-,26400.0,0.02
15208,2015,new-orleans-saints,118,HickeySean Hickey,T,"$19,100","$3,333",-,-,-,-,-,-,22433.0,0.02
15209,2015,new-orleans-saints,119,WynnShane Wynn,WR,"$19,800",-,-,-,-,-,-,-,19800.0,0.01
15210,2015,new-orleans-saints,120,ColeyHenry Coley,LB,"$13,200",-,-,-,-,-,-,-,13200.0,0.01
15211,2015,new-orleans-saints,121,HarrisDuJuan Harris,RB,"$13,200",-,-,-,-,-,-,-,13200.0,0.01
15212,2015,new-orleans-saints,122,GrahamShayne Graham,K,-,"$10,000",-,-,-,-,-,-,10000.0,0.01
15213,2015,new-orleans-saints,123,HarrisR.J. Harris,WR,"$6,600","$1,800",-,-,-,-,-,-,8400.0,0.01
15214,2015,new-orleans-saints,124,Pierce-BrewsterMarcus Pierce-Brewster,LB,"$5,000","$2,000",-,-,-,-,-,-,7000.0,0.00
15215,2015,new-orleans-saints,125,AnnenBlake Annen,TE,"$6,600",-,-,-,-,-,-,-,6600.0,0.00
15216,2015,new-orleans-saints,126,BrateCameron Brate,TE,"$6,600",-,-,-,-,-,-,-,6600.0,0.00
15217,2015,new-orleans-saints,127,LucJeff Luc,ILB,"$6,600",-,-,-,-,-,-,-,6600.0,0.00
15218,2015,new-orleans-saints,128,ArmstrongMatt Armstrong,C,-,"$5,000",-,-,-,-,-,-,5000.0,0.00
15219,2015,new-orleans-saints,129,BallMarcus Ball,FS,-,"$4,000",-,-,-,-,-,-,4000.0,0.00
15220,2015,new-orleans-saints,130,NsekheTy Nsekhe,LT,-,"$3,750",-,-,-,-,-,-,3750.0,0.00
15221,2015,new-orleans-saints,131,ColemanBrandon Coleman,WR,-,"$3,334",-,-,-,-,-,-,3334.0,0.00
15222,2015,new-orleans-saints,132,FlandersTim Flanders,RB,-,"$3,334",-,-,-,-,-,-,3334.0,0.00
15223,2015,new-orleans-saints,133,JacobsNic Jacobs,TE,-,"$3,334",-,-,-,-,-,-,3334.0,0.00
15224,2015,new-orleans-saints,134,KilgoreLogan Kilgore,QB,-,"$3,334",-,-,-,-,-,-,3334.0,0.00
15225,2015,new-orleans-saints,135,UkoGeorge Uko,DT,-,"$3,334",-,-,-,-,-,-,3334.0,0.00
15226,2015,new-orleans-saints,136,Uzo-DiribeChidera Uzo-Diribe,DE,-,"$3,334",-,-,-,-,-,-,3334.0,0.00
15227,2015,new-orleans-saints,137,VirgilLawrence Virgil,DE,-,"$3,334",-,-,-,-,-,-,3334.0,0.00
15228,2015,new-orleans-saints,138,BrooksDerrius Brooks,CB,-,"$3,000",-,-,-,-,-,-,3000.0,0.00
15229,2015,new-orleans-saints,139,ZimmermanTy Zimmerman,SS,-,"$3,000",-,-,-,-,-,-,3000.0,0.00
15230,2015,new-orleans-saints,140,HammJe'Ron Hamm,WR,-,"$2,667",-,-,-,-,-,-,2667.0,0.00
15231,2015,new-orleans-saints,141,WarrenPierre Warren,FS,-,"$2,667",-,-,-,-,-,-,2667.0,0.00
15232,2015,new-orleans-saints,142,DimkeDerek Dimke,K,-,"$2,500",-,-,-,-,-,-,2500.0,0.00
15233,2015,new-orleans-saints,143,FosterGlenn Foster,DE,-,"$2,334",-,-,-,-,-,-,2334.0,0.00
15234,2015,new-orleans-saints,144,SpearsHarold Spears,TE,-,"$1,800",-,-,-,-,-,-,1800.0,0.00
15235,2015,new-orleans-saints,145,ReddickKevin Reddick,ILB,-,"$1,668",-,-,-,-,-,-,1668.0,0.00
15236,2015,new-orleans-saints,146,SweetingRod Sweeting,CB,-,"$1,668",-,-,-,-,-,-,1668.0,0.00
15237,2015,new-orleans-saints,147,HadleySpencer Hadley,OLB,-,"$1,000",-,-,-,-,-,-,1000.0,0.00
15238,2016,new-orleans-saints,0,"Brees
Drew Brees ",QB,"$1,000,000","$13,400,000",-,-,"$250,000","$2,600,000",-,"($54,250,000)",17250000.0,11.79
15239,2016,new-orleans-saints,1,"Byrd
Jairus Byrd ",FS,"$7,400,000","$2,200,000",-,-,"$100,000","$1,200,000",-,"($18,900,000)",10900000.0,7.45
15240,2016,new-orleans-saints,2,"Jordan
Cameron Jordan ",DE,"$765,000","$3,200,000",-,-,"$100,000","$1,747,000",-,"($22,395,000)",5812000.0,3.97
15241,2016,new-orleans-saints,3,"Unger
Max Unger ",C,"$850,000","$1,750,000","$250,000",-,"$6,240","$1,500,000",-,"($12,306,240)",4356240.0,2.98
15242,2016,new-orleans-saints,4,"Strief
Zach Strief ",RT,"$1,000,000","$1,100,000","$1,500,000",-,"$100,000",-,-,"($5,900,000)",3700000.0,2.53
15243,2016,new-orleans-saints,5,"Ellerbe
Dannell Ellerbe ",OLB,"$1,700,000",-,"$750,000",-,"$50,000",-,"$700,000","($3,250,000)",3200000.0,2.19
15244,2016,new-orleans-saints,6,"Morstead
Thomas Morstead ",P,"$900,000","$700,000","$400,000",-,"$100,000","$950,000",-,"($4,000,000)",3050000.0,2.08
15245,2016,new-orleans-saints,7,"Peat
Andrus Peat ",G,"$952,887","$1,636,544",-,-,-,-,-,"($9,321,952)",2589431.0,1.77
15246,2016,new-orleans-saints,8,"Ingram
Mark Ingram ",RB,"$765,000","$900,000",-,-,"$100,000","$745,000",-,"($5,800,000)",2510000.0,1.72
15247,2016,new-orleans-saints,9,"Fleener
Coby Fleener ",TE,"$800,000","$1,600,000",-,-,-,-,-,"($14,600,000)",2400000.0,1.64
15248,2016,new-orleans-saints,10,"Rankins
Sheldon Rankins ",DT,"$450,000","$1,877,572",-,-,-,-,-,"($12,351,648)",2327572.0,1.59
